Recency,Frequency,Monetary,Last_Review,Labels,Last_Order
248,1,138.98,1.0,1,2018-02-11
331,1,96.21,5.0,0,2017-11-20
276,1,78.09,4.0,3,2018-01-14
340,1,95.21,5.0,0,2017-11-11
248,1,114.42,3.0,1,2018-02-11
334,1,114.63,4.0,0,2017-11-17
318,1,133.28,5.0,0,2017-12-03
230,1,111.82,3.0,1,2018-03-01
339,1,81.7,5.0,0,2017-11-12
299,1,105.37,5.0,3,2017-12-22
228,1,100.26,1.0,1,2018-03-03
243,1,99.69,5.0,3,2018-02-16
335,1,143.26,5.0,0,2017-11-16
324,1,132.08,5.0,0,2017-11-27
341,1,139.52,5.0,0,2017-11-10
320,1,85.21,5.0,0,2017-12-01
265,1,149.23,4.0,3,2018-01-25
321,1,92.57,5.0,0,2017-11-30
316,1,132.44,5.0,0,2017-12-05
247,1,135.0,1.0,1,2018-02-12
226,1,136.81,5.0,3,2018-03-05
337,1,124.54,1.0,1,2017-11-14
326,1,78.35,4.0,0,2017-11-25
295,1,142.92,5.0,3,2017-12-26
275,1,85.14,5.0,3,2018-01-15
212,1,117.39,5.0,3,2018-03-19
265,1,109.96,1.0,1,2018-01-25
203,1,91.17,4.0,3,2018-03-28
253,1,87.36,5.0,3,2018-02-06
291,1,105.47,5.0,3,2017-12-30
278,1,102.54,5.0,3,2018-01-12
237,1,104.59,5.0,3,2018-02-22
336,1,91.05,1.0,1,2017-11-15
255,1,148.06,4.0,3,2018-02-04
319,1,122.8,3.0,1,2017-12-02
225,1,150.99,5.0,3,2018-03-06
275,1,119.14,1.0,1,2018-01-15
328,1,114.44,3.0,1,2017-11-23
213,1,124.76,5.0,3,2018-03-18
243,1,135.35,1.0,1,2018-02-16
227,1,82.98,4.0,3,2018-03-04
269,1,116.94,4.0,3,2018-01-21
266,1,118.75,1.0,1,2018-01-24
215,1,88.06,5.0,3,2018-03-16
314,1,106.38,5.0,0,2017-12-07
238,1,99.74,5.0,3,2018-02-21
234,1,127.92,1.0,1,2018-02-25
277,1,135.59,5.0,3,2018-01-13
324,1,99.2,5.0,0,2017-11-27
317,1,124.42,4.0,0,2017-12-04
218,1,98.52,5.0,3,2018-03-13
276,1,129.91,2.0,1,2018-01-14
210,1,86.53,4.0,3,2018-03-21
330,1,77.57,5.0,0,2017-11-21
238,1,101.65,5.0,3,2018-02-21
253,1,123.2,5.0,3,2018-02-06
226,1,148.3,5.0,3,2018-03-05
327,1,152.1,5.0,0,2017-11-24
254,1,88.0,5.0,3,2018-02-05
327,1,84.43,1.0,1,2017-11-24
260,1,98.79,4.0,3,2018-01-30
201,1,86.36,5.0,3,2018-03-30
291,1,139.52,5.0,3,2017-12-30
271,1,123.42,1.0,1,2018-01-19
243,1,123.05,5.0,3,2018-02-16
232,1,87.55,5.0,3,2018-02-27
335,1,78.09,5.0,0,2017-11-16
205,1,99.11,5.0,3,2018-03-26
327,1,76.72,5.0,0,2017-11-24
202,1,104.5,3.0,1,2018-03-29
230,1,87.98,1.0,1,2018-03-01
327,1,116.24,5.0,0,2017-11-24
309,1,111.32,5.0,0,2017-12-12
244,1,76.98,5.0,3,2018-02-15
227,1,117.85,5.0,3,2018-03-04
199,1,77.29,5.0,3,2018-04-01
308,1,76.66,5.0,0,2017-12-13
205,1,128.25,5.0,3,2018-03-26
308,1,86.83,5.0,0,2017-12-13
216,1,131.62,4.0,3,2018-03-15
222,1,84.32,5.0,3,2018-03-09
327,1,90.71,1.0,1,2017-11-24
312,1,117.5,5.0,0,2017-12-09
327,1,94.53,5.0,0,2017-11-24
213,1,99.43,5.0,3,2018-03-18
281,1,123.69,1.0,1,2018-01-09
282,1,129.91,4.0,3,2018-01-08
321,1,88.72,4.0,0,2017-11-30
332,1,93.48,4.0,0,2017-11-19
216,1,121.39,1.0,1,2018-03-15
254,1,95.3,4.0,3,2018-02-05
306,1,118.26,2.0,1,2017-12-15
338,1,108.0,1.0,1,2017-11-13
280,1,143.1,5.0,3,2018-01-10
214,1,149.63,1.0,1,2018-03-17
316,1,118.93,5.0,0,2017-12-05
220,1,95.31,5.0,3,2018-03-11
244,1,105.28,2.0,1,2018-02-15
253,1,109.89,3.0,1,2018-02-06
217,1,75.58,1.0,1,2018-03-14
323,1,144.01,5.0,0,2017-11-28
340,1,135.48,3.0,1,2017-11-11
278,1,77.09,2.0,1,2018-01-12
269,1,137.37,5.0,3,2018-01-21
266,1,127.45,1.0,1,2018-01-24
227,1,88.06,5.0,3,2018-03-04
334,1,136.28,5.0,0,2017-11-17
311,1,81.42,5.0,0,2017-12-10
322,1,129.78,5.0,0,2017-11-29
328,1,106.89,1.0,1,2017-11-23
300,1,134.35,5.0,3,2017-12-21
252,1,117.76,1.0,1,2018-02-07
340,1,103.55,4.0,0,2017-11-11
307,1,97.6,1.0,1,2017-12-14
335,1,132.05,5.0,0,2017-11-16
212,1,87.81,5.0,3,2018-03-19
332,1,105.28,5.0,0,2017-11-19
292,1,145.56,1.0,1,2017-12-29
268,1,112.92,4.0,3,2018-01-22
276,1,109.59,5.0,3,2018-01-14
302,1,76.95,3.0,1,2017-12-19
285,1,102.02,5.0,3,2018-01-05
235,1,111.89,5.0,3,2018-02-24
334,1,76.78,1.0,1,2017-11-17
210,1,84.38,4.0,3,2018-03-21
280,1,103.07,3.0,1,2018-01-10
277,1,102.26,5.0,3,2018-01-13
246,1,77.66,1.0,1,2018-02-13
205,1,117.01,4.0,3,2018-03-26
280,1,87.34,4.0,3,2018-01-10
327,1,117.94,4.0,0,2017-11-24
328,1,148.04,5.0,0,2017-11-23
328,1,90.02,5.0,0,2017-11-23
323,1,140.1,5.0,0,2017-11-28
307,1,79.17,4.0,0,2017-12-14
219,1,151.61,4.0,3,2018-03-12
305,1,149.88,2.0,1,2017-12-16
330,1,128.5,4.0,0,2017-11-21
320,1,120.2,5.0,0,2017-12-01
273,1,113.34,1.0,1,2018-01-17
315,1,107.4,5.0,0,2017-12-06
305,1,96.12,1.0,1,2017-12-16
280,1,95.55,5.0,3,2018-01-10
329,1,101.74,1.0,1,2017-11-22
281,1,149.14,5.0,3,2018-01-09
232,1,89.02,1.0,1,2018-02-27
280,1,111.02,5.0,3,2018-01-10
320,1,107.78,5.0,0,2017-12-01
327,1,119.48,5.0,0,2017-11-24
244,1,117.75,5.0,3,2018-02-15
261,1,145.01,5.0,3,2018-01-29
339,1,104.83,5.0,0,2017-11-12
200,1,110.44,5.0,3,2018-03-31
205,1,111.66,5.0,3,2018-03-26
304,1,76.66,5.0,3,2017-12-17
277,1,110.0,4.0,3,2018-01-13
268,1,104.59,5.0,3,2018-01-22
249,1,85.68,5.0,3,2018-02-10
204,1,79.31,5.0,3,2018-03-27
301,1,76.19,4.0,3,2017-12-20
319,1,95.44,5.0,0,2017-12-02
330,1,146.66,1.0,1,2017-11-21
337,1,152.3,1.0,1,2017-11-14
325,1,96.8,5.0,0,2017-11-26
203,1,123.18,4.0,3,2018-03-28
221,1,96.52,5.0,3,2018-03-10
247,1,119.25,5.0,3,2018-02-12
210,1,138.68,1.0,1,2018-03-21
327,1,87.71,4.0,0,2017-11-24
233,1,133.48,5.0,3,2018-02-26
208,1,107.3,4.0,3,2018-03-23
255,1,76.88,4.0,3,2018-02-04
274,1,121.09,4.0,3,2018-01-16
269,1,137.51,5.0,3,2018-01-21
308,1,95.23,1.0,1,2017-12-13
328,1,90.66,5.0,0,2017-11-23
278,1,87.55,5.0,3,2018-01-12
266,1,113.15,4.0,3,2018-01-24
283,1,144.29,5.0,3,2018-01-07
282,1,140.04,5.0,3,2018-01-08
325,1,87.72,4.0,0,2017-11-26
215,1,107.1,4.0,3,2018-03-16
268,1,107.03,5.0,3,2018-01-22
227,1,107.78,5.0,3,2018-03-04
336,1,90.8,5.0,0,2017-11-15
231,1,81.12,1.0,1,2018-02-28
275,1,108.59,1.0,1,2018-01-15
248,1,113.44,1.0,1,2018-02-11
202,1,98.22,4.0,3,2018-03-29
341,1,91.16,4.0,0,2017-11-10
203,1,110.55,2.0,1,2018-03-28
308,1,95.31,5.0,0,2017-12-13
320,1,133.06,4.0,0,2017-12-01
308,1,95.22,5.0,0,2017-12-13
303,1,147.41,5.0,3,2017-12-18
327,1,148.06,3.0,1,2017-11-24
340,1,91.27,4.0,0,2017-11-11
322,1,91.28,5.0,0,2017-11-29
310,1,76.77,5.0,0,2017-12-11
282,1,102.64,5.0,3,2018-01-08
294,1,138.15,1.0,1,2017-12-27
239,1,148.26,4.0,3,2018-02-20
305,1,118.17,5.0,3,2017-12-16
228,1,88.91,4.0,3,2018-03-03
213,1,134.59,3.0,1,2018-03-18
331,1,79.56,3.0,1,2017-11-20
202,1,135.74,3.0,1,2018-03-29
273,1,76.85,3.0,1,2018-01-17
273,1,142.14,5.0,3,2018-01-17
238,1,101.65,5.0,3,2018-02-21
251,1,133.85,3.0,1,2018-02-08
268,1,122.47,5.0,3,2018-01-22
222,1,76.86,4.0,3,2018-03-09
285,1,116.85,3.0,1,2018-01-05
280,1,76.09,5.0,3,2018-01-10
232,1,137.6,5.0,3,2018-02-27
261,1,106.16,5.0,3,2018-01-29
323,1,105.29,5.0,0,2017-11-28
335,1,97.87,2.0,1,2017-11-16
257,1,151.77,5.0,3,2018-02-02
215,1,114.78,4.0,3,2018-03-16
227,1,105.75,3.0,1,2018-03-04
328,1,77.75,3.0,1,2017-11-23
204,1,133.69,5.0,3,2018-03-27
314,1,81.11,5.0,0,2017-12-07
221,1,117.48,1.0,1,2018-03-10
335,1,116.85,4.0,0,2017-11-16
240,1,89.17,5.0,3,2018-02-19
316,1,142.64,5.0,0,2017-12-05
259,1,81.72,5.0,3,2018-01-31
317,1,100.35,5.0,0,2017-12-04
240,1,83.17,5.0,3,2018-02-19
216,1,106.15,1.0,1,2018-03-15
302,1,96.88,5.0,3,2017-12-19
200,1,134.23,4.0,3,2018-03-31
254,1,103.49,4.0,3,2018-02-05
229,1,151.61,1.0,1,2018-03-02
232,1,133.19,1.0,1,2018-02-27
225,1,76.2,5.0,3,2018-03-06
257,1,138.98,1.0,1,2018-02-02
203,1,116.84,5.0,3,2018-03-28
232,1,105.66,1.0,1,2018-02-27
298,1,140.07,4.0,3,2017-12-23
331,1,139.37,1.0,1,2017-11-20
209,1,138.28,5.0,3,2018-03-22
278,1,133.48,5.0,3,2018-01-12
253,1,85.14,5.0,3,2018-02-06
254,1,138.6,5.0,3,2018-02-05
267,1,80.7,5.0,3,2018-01-23
238,1,115.84,3.0,1,2018-02-21
207,1,128.45,5.0,3,2018-03-24
227,1,116.94,5.0,3,2018-03-04
325,1,76.33,5.0,0,2017-11-26
338,1,132.99,5.0,0,2017-11-13
327,1,132.44,3.0,1,2017-11-24
206,1,150.5,1.0,1,2018-03-25
326,1,117.48,4.0,0,2017-11-25
315,1,134.58,5.0,0,2017-12-06
276,1,77.57,4.0,3,2018-01-14
315,1,130.45,5.0,0,2017-12-06
275,1,85.24,4.0,3,2018-01-15
205,1,78.2,5.0,3,2018-03-26
267,1,75.59,5.0,3,2018-01-23
271,1,83.88,2.0,1,2018-01-19
203,1,87.3,5.0,3,2018-03-28
322,1,84.49,5.0,0,2017-11-29
331,1,100.34,4.0,0,2017-11-20
288,1,82.92,3.0,1,2018-01-02
254,1,134.59,5.0,3,2018-02-05
228,1,81.98,4.0,3,2018-03-03
266,1,80.1,4.0,3,2018-01-24
287,1,76.76,5.0,3,2018-01-03
327,1,111.02,3.0,1,2017-11-24
276,1,105.84,4.0,3,2018-01-14
327,1,107.82,5.0,0,2017-11-24
247,1,95.21,5.0,3,2018-02-12
279,1,90.66,5.0,3,2018-01-11
239,1,104.27,5.0,3,2018-02-20
256,1,112.92,5.0,3,2018-02-03
318,1,147.15,5.0,0,2017-12-03
226,1,131.08,1.0,1,2018-03-05
226,1,127.33,5.0,3,2018-03-05
287,1,118.89,5.0,3,2018-01-03
269,1,148.86,2.0,1,2018-01-21
269,1,103.27,1.0,1,2018-01-21
236,1,93.79,1.0,1,2018-02-23
301,1,121.69,5.0,3,2017-12-20
250,1,80.2,5.0,3,2018-02-09
220,1,83.25,5.0,3,2018-03-11
340,1,119.09,5.0,0,2017-11-11
276,1,107.53,5.0,3,2018-01-14
332,1,77.57,4.0,0,2017-11-19
324,1,143.3,4.0,0,2017-11-27
273,1,122.5,5.0,3,2018-01-17
231,1,138.63,5.0,3,2018-02-28
301,1,82.73,5.0,3,2017-12-20
226,1,104.4,5.0,3,2018-03-05
321,1,106.07,5.0,0,2017-11-30
244,1,141.58,5.0,3,2018-02-15
205,1,107.78,5.0,3,2018-03-26
283,1,92.57,4.0,3,2018-01-07
249,1,77.89,5.0,3,2018-02-10
223,1,134.89,5.0,3,2018-03-08
323,1,78.21,5.0,0,2017-11-28
298,1,140.3,1.0,1,2017-12-23
290,1,108.2,3.0,1,2017-12-31
205,1,122.41,4.0,3,2018-03-26
327,1,141.32,5.0,0,2017-11-24
241,1,115.36,5.0,3,2018-02-18
232,1,122.0,1.0,1,2018-02-27
319,1,101.34,4.0,0,2017-12-02
230,1,122.47,1.0,1,2018-03-01
225,1,92.97,4.0,3,2018-03-06
249,1,77.0,3.0,1,2018-02-10
288,1,142.96,4.0,3,2018-01-02
312,1,93.99,1.0,1,2017-12-09
271,1,107.35,5.0,3,2018-01-19
219,1,146.69,1.0,1,2018-03-12
314,1,109.5,1.0,1,2017-12-07
327,1,136.3,4.0,0,2017-11-24
206,1,101.61,5.0,3,2018-03-25
313,1,83.41,5.0,0,2017-12-08
238,1,104.26,5.0,3,2018-02-21
227,1,76.17,3.0,1,2018-03-04
332,1,141.33,5.0,0,2017-11-19
270,1,77.57,5.0,3,2018-01-20
224,1,119.18,5.0,3,2018-03-07
308,1,95.21,4.0,0,2017-12-13
233,1,91.86,1.0,1,2018-02-26
292,1,106.25,5.0,3,2017-12-29
298,1,103.55,1.0,1,2017-12-23
204,1,84.92,1.0,1,2018-03-27
274,1,94.65,4.0,3,2018-01-16
304,1,96.22,4.0,3,2017-12-17
279,1,115.5,5.0,3,2018-01-11
208,1,107.46,5.0,3,2018-03-23
241,1,100.65,5.0,3,2018-02-18
317,1,91.18,4.0,0,2017-12-04
288,1,146.28,4.0,3,2018-01-02
204,1,134.51,5.0,3,2018-03-27
337,1,94.31,5.0,0,2017-11-14
222,1,140.99,3.0,1,2018-03-09
225,1,105.77,3.0,1,2018-03-06
256,1,106.87,4.0,3,2018-02-03
239,1,88.61,1.0,1,2018-02-20
316,1,145.14,4.0,0,2017-12-05
295,1,120.9,5.0,3,2017-12-26
325,1,135.51,3.0,1,2017-11-26
252,1,119.93,3.0,1,2018-02-07
268,1,147.06,4.0,3,2018-01-22
240,1,117.97,5.0,3,2018-02-19
209,1,148.02,5.0,3,2018-03-22
325,1,141.4,5.0,0,2017-11-26
223,1,81.55,5.0,3,2018-03-08
211,1,99.8,5.0,3,2018-03-20
233,1,134.6,5.0,3,2018-02-26
325,1,101.25,1.0,1,2017-11-26
289,1,139.52,5.0,3,2018-01-01
295,1,96.8,5.0,3,2017-12-26
228,1,136.2,1.0,1,2018-03-03
260,1,104.85,5.0,3,2018-01-30
260,1,148.7,5.0,3,2018-01-30
295,1,107.78,1.0,1,2017-12-26
227,1,105.77,1.0,1,2018-03-04
278,1,144.99,4.0,3,2018-01-12
275,1,150.17,5.0,3,2018-01-15
327,1,79.56,4.0,0,2017-11-24
307,1,126.48,4.0,0,2017-12-14
213,1,133.69,1.0,1,2018-03-18
303,1,146.66,4.0,3,2017-12-18
258,1,76.65,3.0,1,2018-02-01
310,1,119.34,4.0,0,2017-12-11
287,1,116.85,5.0,3,2018-01-03
235,1,122.5,3.0,1,2018-02-24
201,1,89.48,5.0,3,2018-03-30
323,1,111.32,1.0,1,2017-11-28
263,1,76.95,5.0,3,2018-01-27
309,1,123.52,4.0,0,2017-12-12
295,1,150.26,3.0,1,2017-12-26
272,1,119.48,5.0,3,2018-01-18
210,1,105.32,5.0,3,2018-03-21
329,1,77.57,1.0,1,2017-11-22
268,1,86.02,5.0,3,2018-01-22
207,1,149.2,5.0,3,2018-03-24
321,1,107.9,1.0,1,2017-11-30
327,1,77.82,4.0,0,2017-11-24
279,1,106.87,4.0,3,2018-01-11
303,1,128.73,5.0,3,2017-12-18
224,1,98.82,4.0,3,2018-03-07
238,1,136.7,3.0,1,2018-02-21
209,1,99.43,2.0,1,2018-03-22
266,1,134.58,1.0,1,2018-01-24
321,1,118.19,5.0,0,2017-11-30
316,1,134.09,4.0,0,2017-12-05
326,1,82.13,4.0,0,2017-11-25
209,1,110.44,5.0,3,2018-03-22
254,1,108.0,5.0,3,2018-02-05
267,1,102.74,2.0,1,2018-01-23
317,1,84.79,3.0,1,2017-12-04
207,1,83.42,5.0,3,2018-03-24
286,1,77.66,2.0,1,2018-01-04
331,1,139.62,5.0,0,2017-11-20
340,1,86.15,5.0,0,2017-11-11
210,1,88.75,5.0,3,2018-03-21
333,1,150.63,4.0,0,2017-11-18
236,1,130.13,3.0,1,2018-02-23
217,1,146.46,4.0,3,2018-03-14
320,1,100.04,4.0,0,2017-12-01
327,1,108.95,4.0,0,2017-11-24
299,1,116.48,5.0,3,2017-12-22
208,1,85.62,4.0,3,2018-03-23
237,1,105.38,5.0,3,2018-02-22
307,1,102.64,5.0,3,2017-12-14
323,1,119.04,5.0,0,2017-11-28
199,1,126.68,5.0,3,2018-04-01
331,1,104.66,5.0,0,2017-11-20
200,1,140.63,4.0,3,2018-03-31
280,1,125.42,4.0,3,2018-01-10
325,1,116.36,5.0,0,2017-11-26
254,1,100.04,4.0,3,2018-02-05
277,1,112.71,5.0,3,2018-01-13
225,1,116.26,1.0,1,2018-03-06
243,1,76.17,2.0,1,2018-02-16
276,1,84.18,5.0,3,2018-01-14
294,1,75.68,5.0,3,2017-12-27
245,1,127.92,5.0,3,2018-02-14
297,1,85.24,2.0,1,2017-12-24
310,1,143.91,1.0,1,2017-12-11
331,1,138.53,5.0,0,2017-11-20
225,1,96.47,4.0,3,2018-03-06
326,1,117.14,4.0,0,2017-11-25
234,1,125.52,1.0,1,2018-02-25
227,1,152.19,1.0,1,2018-03-04
248,1,113.31,2.0,1,2018-02-11
226,1,126.68,1.0,1,2018-03-05
316,1,135.08,3.0,1,2017-12-05
267,1,114.33,4.0,3,2018-01-23
279,1,106.87,1.0,1,2018-01-11
334,1,131.58,1.0,1,2017-11-17
323,1,136.08,5.0,0,2017-11-28
335,1,135.6,5.0,0,2017-11-16
307,1,151.74,4.0,0,2017-12-14
213,1,98.54,5.0,3,2018-03-18
304,1,136.3,4.0,3,2017-12-17
329,1,140.33,2.0,1,2017-11-22
324,1,122.56,5.0,0,2017-11-27
250,1,89.28,4.0,3,2018-02-09
311,1,124.42,5.0,0,2017-12-10
309,1,79.2,5.0,0,2017-12-12
230,1,84.05,1.0,1,2018-03-01
206,1,101.26,4.0,3,2018-03-25
249,1,91.66,1.0,1,2018-02-10
275,1,82.98,3.0,1,2018-01-15
296,1,95.02,4.0,3,2017-12-25
261,1,131.73,4.0,3,2018-01-29
314,1,143.92,5.0,0,2017-12-07
298,1,130.16,5.0,3,2017-12-23
213,1,82.33,2.0,1,2018-03-18
204,1,85.99,5.0,3,2018-03-27
313,1,109.36,5.0,0,2017-12-08
325,1,86.15,5.0,0,2017-11-26
216,1,76.34,4.0,3,2018-03-15
308,1,150.39,5.0,0,2017-12-13
303,1,76.17,4.0,3,2017-12-18
306,1,79.58,1.0,1,2017-12-15
268,1,133.48,5.0,3,2018-01-22
338,1,77.99,4.0,0,2017-11-13
338,1,124.21,4.0,0,2017-11-13
211,1,134.59,5.0,3,2018-03-20
276,1,106.01,3.0,1,2018-01-14
309,1,128.94,5.0,0,2017-12-12
271,1,149.22,5.0,3,2018-01-19
254,1,76.69,2.0,1,2018-02-05
230,1,98.03,5.0,3,2018-03-01
324,1,146.57,5.0,0,2017-11-27
251,1,148.14,1.0,1,2018-02-08
257,1,151.77,5.0,3,2018-02-02
205,1,79.28999999999999,4.0,3,2018-03-26
220,1,84.48,1.0,1,2018-03-11
329,1,106.16,4.0,0,2017-11-22
212,1,81.91,5.0,3,2018-03-19
313,1,152.08,2.0,1,2017-12-08
309,1,134.12,4.0,0,2017-12-12
266,1,83.25,5.0,3,2018-01-24
213,1,98.54,5.0,3,2018-03-18
266,1,125.18,4.0,3,2018-01-24
309,1,123.52,4.0,0,2017-12-12
247,1,78.64,5.0,3,2018-02-12
260,1,95.09,5.0,3,2018-01-30
327,1,141.24,1.0,1,2017-11-24
325,1,124.82,5.0,0,2017-11-26
327,1,102.96,5.0,0,2017-11-24
227,1,76.76,3.0,1,2018-03-04
262,1,100.54,5.0,3,2018-01-28
293,1,103.15,5.0,3,2017-12-28
330,1,131.04,5.0,0,2017-11-21
317,1,98.4,5.0,0,2017-12-04
301,1,137.6,4.0,3,2017-12-20
267,1,81.5,5.0,3,2018-01-23
268,1,131.26,4.0,3,2018-01-22
337,1,121.09,5.0,0,2017-11-14
259,1,120.09,5.0,3,2018-01-31
242,1,123.32,5.0,3,2018-02-17
281,1,100.95,5.0,3,2018-01-09
231,1,88.09,2.0,1,2018-02-28
328,1,112.71,1.0,1,2017-11-23
308,1,96.22,5.0,0,2017-12-13
244,1,114.33,5.0,3,2018-02-15
226,1,85.62,5.0,3,2018-03-05
294,1,112.32,5.0,3,2017-12-27
261,1,122.98,5.0,3,2018-01-29
289,1,138.15,3.0,1,2018-01-01
245,1,87.55,4.0,3,2018-02-14
200,1,90.14,5.0,3,2018-03-31
281,1,86.72,5.0,3,2018-01-09
279,1,117.85,5.0,3,2018-01-11
284,1,137.6,5.0,3,2018-01-06
324,1,77.8,1.0,1,2017-11-27
202,1,120.19,5.0,3,2018-03-29
261,1,76.65,5.0,3,2018-01-29
294,1,135.0,5.0,3,2017-12-27
327,1,133.34,3.0,1,2017-11-24
315,1,114.74,5.0,0,2017-12-06
341,1,104.37,5.0,0,2017-11-10
331,1,102.74,5.0,0,2017-11-20
274,1,85.14,3.0,1,2018-01-16
323,1,78.14,5.0,0,2017-11-28
237,1,107.0,1.0,1,2018-02-22
324,1,111.82,5.0,0,2017-11-27
233,1,92.98,1.0,1,2018-02-26
245,1,86.15,5.0,3,2018-02-14
284,1,81.18,4.0,3,2018-01-06
338,1,111.7,3.0,1,2017-11-13
337,1,140.0,5.0,0,2017-11-14
313,1,77.84,4.0,0,2017-12-08
211,1,114.73,5.0,3,2018-03-20
280,1,145.56,4.0,3,2018-01-10
233,1,94.31,5.0,3,2018-02-26
322,1,104.28,5.0,0,2017-11-29
205,1,141.67,5.0,3,2018-03-26
301,1,81.11,5.0,3,2017-12-20
324,1,133.34,1.0,1,2017-11-27
279,1,100.34,4.0,3,2018-01-11
340,1,124.46,5.0,0,2017-11-11
323,1,118.1,5.0,0,2017-11-28
208,1,129.73,1.0,1,2018-03-23
218,1,98.16,5.0,3,2018-03-13
307,1,123.51,5.0,3,2017-12-14
341,1,138.28,1.0,1,2017-11-10
282,1,152.34,4.0,3,2018-01-08
199,1,76.29,4.0,3,2018-04-01
273,1,119.96,5.0,3,2018-01-17
226,1,101.74,5.0,3,2018-03-05
283,1,117.76,5.0,3,2018-01-07
281,1,133.49,1.0,1,2018-01-09
312,1,92.67,4.0,0,2017-12-09
335,1,135.08,5.0,0,2017-11-16
237,1,90.17,4.0,3,2018-02-22
264,1,125.52,5.0,3,2018-01-26
230,1,87.25,5.0,3,2018-03-01
313,1,98.22,4.0,0,2017-12-08
246,1,125.43,1.0,1,2018-02-13
231,1,92.29,1.0,1,2018-02-28
302,1,113.71,5.0,3,2017-12-19
303,1,135.49,5.0,3,2017-12-18
254,1,109.89,5.0,3,2018-02-05
330,1,143.66,4.0,0,2017-11-21
272,1,109.41,5.0,3,2018-01-18
327,1,109.23,5.0,0,2017-11-24
276,1,147.15,5.0,3,2018-01-14
317,1,140.08,4.0,0,2017-12-04
326,1,99.43,1.0,1,2017-11-25
217,1,126.42,1.0,1,2018-03-14
251,1,89.1,5.0,3,2018-02-08
245,1,113.26,1.0,1,2018-02-14
239,1,91.74,5.0,3,2018-02-20
236,1,84.82,5.0,3,2018-02-23
322,1,116.94,5.0,0,2017-11-29
327,1,94.4,5.0,0,2017-11-24
233,1,90.05,5.0,3,2018-02-26
219,1,93.56,5.0,3,2018-03-12
303,1,97.14,5.0,3,2017-12-18
211,1,106.53,5.0,3,2018-03-20
225,1,113.11,1.0,1,2018-03-06
212,1,101.46,5.0,3,2018-03-19
224,1,97.11,1.0,1,2018-03-07
213,1,149.31,4.0,3,2018-03-18
286,1,137.18,3.0,1,2018-01-04
303,1,138.75,5.0,3,2017-12-18
203,1,135.23,5.0,3,2018-03-28
328,1,115.07,5.0,0,2017-11-23
242,1,102.66,4.0,3,2018-02-17
316,1,112.19,5.0,0,2017-12-05
267,1,137.08,5.0,3,2018-01-23
291,1,119.66,5.0,3,2017-12-30
326,1,116.36,1.0,1,2017-11-25
315,1,114.74,5.0,0,2017-12-06
260,1,99.52,4.0,3,2018-01-30
237,1,127.77,1.0,1,2018-02-22
272,1,129.1,5.0,3,2018-01-18
201,1,141.86,5.0,3,2018-03-30
321,1,80.15,3.0,1,2017-11-30
264,1,79.47,4.0,3,2018-01-26
316,1,132.03,5.0,0,2017-12-05
241,1,80.91,5.0,3,2018-02-18
242,1,111.43,5.0,3,2018-02-17
204,1,98.7,4.0,3,2018-03-27
281,1,137.47,5.0,3,2018-01-09
203,1,135.62,5.0,3,2018-03-28
202,1,93.5,5.0,3,2018-03-29
278,1,138.53,5.0,3,2018-01-12
211,1,114.53,5.0,3,2018-03-20
237,1,77.42,5.0,3,2018-02-22
303,1,135.6,1.0,1,2017-12-18
244,1,138.71,4.0,3,2018-02-15
337,1,76.02,4.0,0,2017-11-14
231,1,86.6,4.0,3,2018-02-28
221,1,89.18,1.0,1,2018-03-10
325,1,106.07,4.0,0,2017-11-26
256,1,86.73,5.0,3,2018-02-03
315,1,75.67,3.0,1,2017-12-06
216,1,136.64,4.0,3,2018-03-15
206,1,86.08,4.0,3,2018-03-25
302,1,151.74,5.0,3,2017-12-19
323,1,76.85,5.0,0,2017-11-28
256,1,140.33,5.0,3,2018-02-03
276,1,78.14,5.0,3,2018-01-14
337,1,151.91,5.0,0,2017-11-14
253,1,100.23,5.0,3,2018-02-06
263,1,113.44,4.0,3,2018-01-27
281,1,147.15,3.0,1,2018-01-09
304,1,106.35,5.0,3,2017-12-17
264,1,114.84,3.0,1,2018-01-26
254,1,114.04,4.0,3,2018-02-05
253,1,126.53,5.0,3,2018-02-06
245,1,132.58,5.0,3,2018-02-14
250,1,90.17,5.0,3,2018-02-09
316,1,102.87,5.0,0,2017-12-05
212,1,134.72,3.0,1,2018-03-19
229,1,132.97,1.0,1,2018-03-02
324,1,107.78,3.0,1,2017-11-27
295,1,121.27,5.0,3,2017-12-26
211,1,151.87,4.0,3,2018-03-20
327,1,117.77,5.0,0,2017-11-24
265,1,127.92,5.0,3,2018-01-25
322,1,128.26,4.0,0,2017-11-29
337,1,79.24,1.0,1,2017-11-14
303,1,84.14,5.0,3,2017-12-18
327,1,91.36,5.0,0,2017-11-24
217,1,122.44,1.0,1,2018-03-14
286,1,121.09,4.0,3,2018-01-04
236,1,134.24,5.0,3,2018-02-23
241,1,98.14,5.0,3,2018-02-18
288,1,105.65,4.0,3,2018-01-02
205,1,88.9,5.0,3,2018-03-26
238,1,89.88,2.0,1,2018-02-21
211,1,87.36,5.0,3,2018-03-20
306,1,117.1,3.0,1,2017-12-15
271,1,95.21,5.0,3,2018-01-19
327,1,123.69,3.0,1,2017-11-24
199,1,134.76,1.0,1,2018-04-01
324,1,91.74,4.0,0,2017-11-27
275,1,101.73,5.0,3,2018-01-15
225,1,105.87,5.0,3,2018-03-06
231,1,116.36,2.0,1,2018-02-28
